Q,A,A_model
O ganho decorrente de avaliação de ativo com base no valor justo integrará a  base de cálculo estimada do IRPJ e da CSLL?,Não. A contrapartida do aumento no valor do ativo decorrente de avaliação com base no valor justo não integrará a base de cálculo estimada do IRPJ e da CSLL.,"  Não, o ganho decorrente de avaliação de ativo com base no valor justo não integrará a base de cálculo estimada do IRPJ e da CSLL.

A Lei nº 11.638/2007, que estabelece as normas para a apuração de ganhos e perdas decorrentes de avaliação de ativos e passivos com base no valor justo, determina que o aumento ou redução no valor do ativo registrado em contrapartida a ganho ou perda decorrente de sua avaliação com base no valor justo não será considerado como parte integrante do valor contábil (§ 1º).

Além disso, a Lei nº 11.638/2007 também estabelece que o disposto no § 1º não se aplica caso o ganho relativo ao aumento no valor do ativo tenha sido anteriormente computado na base de cálculo do tributo (§ 2º).

Dessa forma, como o ganho decorrente de avaliação de ativo com base no valor justo não é considerado como parte integrante do valor contábil e não é computado na base de cálculo do tributo, não integrará a base de cálculo estimada do IRPJ e da CSLL."
O ganho decorrente de avaliação de ativo com base no valor justo integrará a  base de cálculo do lucro e resultado presumido?,"Não. A contrapartida do aumento no valor do ativo decorrente de avaliação com base no valor justo não integrará a base de cálculo do lucro e resultado presumido no período de apuração: I - relativo à avaliação com base no valor justo, caso seja registrado diretamente em conta de receita; ou II - em que seja reclassificado como receita, caso seja inicialmente registrado em conta de patrimônio líquido.","  Não, o ganho decorrente de avaliação de ativo com base no valor justo não integrará a base de cálculo do lucro e resultado presumido. De acordo com a Lei nº 9.430/96, art. 217, I, o ganho decorrente de avaliação de ativo ou passivo com base no valor justo não integrará as bases de cálculo do lucro presumido e do resultado presumido no período de apuração. Além disso, o § 1º do art. 215 estabelece que o aumento ou redução no valor do ativo registrado em contrapartida a ganho ou perda decorrente de sua avaliação com base no valor justo não será considerado como parte integrante do valor contábil."
"Na apuração do ganho de capital na alienação de investimento, imobilizado ou  intangível a ser acrescido à base de cálculo do lucro e resultado presumido, o  aumento no valor do ativo decorrente de avaliação com base no valor justo  pode ser considerado como parte integrante do valor contábil?","Não, exceto se o ganho relativo à avaliação com base no valor justo tenha sido anteriormente computado na base de cálculo do tributo.","  Sim, o aumento no valor do ativo decorrente de avaliação com base no valor justo pode ser considerado como parte integrante do valor contábil na apuração do ganho de capital na alienação de investimento, imobilizado ou intangível. Isso é estabelecido no § 1º do art. 217, que determina que o aumento ou redução no valor do ativo registrado em contrapartida a ganho ou perda decorrente de sua avaliação com base no valor justo não será considerado como parte integrante do valor contábil. No entanto, é importante ressaltar que esse dispositivo não se aplica caso o ganho relativo ao aumento no valor do ativo tenha sido anteriormente computado na base de cálculo do tributo, conforme estabelecido no § 2º do art. 217."
O ganho decorrente de avaliação de ativo com base no valor justo integrará a  base de cálculo do lucro e resultado arbitrado?,"Não. A contrapartida do aumento no valor do ativo decorrente de avaliação com base no valor justo não integrará as bases de cálculo do lucro e do resultado arbitrados no período de apuração: I - relativo à avaliação com base no valor justo, caso seja registrado diretamente em conta de receita; ou II - em que seja reclassificado como receita, caso seja inicialmente registrado em conta de patrimônio líquido.","  Não, o ganho decorrente de avaliação de ativo com base no valor justo não integrará a base de cálculo do lucro e resultado arbitrado. De acordo com a Lei nº 9.430/96, art. 229, I, o ganho decorrente de avaliação de ativo ou passivo com base no valor justo não integrará as bases de cálculo do lucro arbitrado e do resultado arbitrado no período de apuração."
"Na apuração do ganho de capital na alienação de investimento, imobilizado ou  intangível a ser acrescido à base de cálculo do lucro e do resultado arbitrado,  o aumento no valor do ativo decorrente de avaliação com base no valor justo  pode ser considerado como parte integrante do valor contábil?","Não, exceto se o ganho relativo à avaliação com base no valor justo tenha sido anteriormente computado na base de cálculo do tributo.","  Sim, o aumento no valor do ativo decorrente de avaliação com base no valor justo pode ser considerado como parte integrante do valor contábil na apuração do ganho de capital na alienação de investimento, imobilizado ou intangível. Isso é estabelecido no § 1º do art. 229, que determina que o aumento ou redução no valor do ativo registrado em contrapartida a ganho ou perda decorrente de sua avaliação com base no valor justo não será considerado como parte integrante do valor contábil. No entanto, é importante ressaltar que este dispositivo não se aplica caso o ganho relativo ao aumento no valor do ativo tenha sido anteriormente computado na base de cálculo do tributo, conforme estabelecido no § 2º do art. 229."
"Na hipótese em que o Banco Central do Brasil venha a modificar ou incorporar  novos dispositivos contábeis a serem aplicados pelas instituições financeiras e  demais entidades autorizadas a funcionar, como os impactos tributários  devem ser avaliados?","A modificação ou a adoção de métodos e critérios contábeis pelo Banco Central do Brasil não terá implicação na apuração dos tributos federais até que lei tributária regule a matéria, observado o disposto no art. 283 da Instrução Normativa RFB n° 1.700, de 2017.","  A modificação ou adoção de métodos e critérios contábeis pelo Banco Central do Brasil não terá implicação na apuração dos tributos federais até que uma lei tributária regule a matéria. Portanto, os impactos tributários devem ser avaliados de acordo com a legislação tributária vigente."
"No que tange à elaboração da escrituração contábil citada na questão anterior,  quais requisitos deverão ser observados? Como tal escrituração será  formalizada para fins de fiscalização?","A escrituração contábil elaborada para atendimento à legislação tributária deverá conter todos os fatos contábeis do período de apuração, devendo ser elaborada em forma contábil e com a utilização do plano de contas da escrituração comercial. Os lançamentos realizados nesta escrituração contábil deverão, nos casos em que couber, manter correspondência com aqueles efetuados na escrituração comercial, inclusive no que se refere aos históricos. A escrituração contábil será transmitida ao Sped.","  A escrituração contábil que deve ser elaborada para fins tributários, de acordo com o Art. 287, deve conter todos os fatos contábeis do período de apuração e ser elaborada em forma contábil, com a utilização do plano de contas da escrituração comercial. Além disso, os lançamentos realizados na escrituração contábil devem manter correspondência com aqueles efetuados na escrituração comercial, inclusive no que se refere aos históricos. A escrituração contábil será transmitida ao Sped e utilizada para a determinação do lucro real e do resultado ajustado, de acordo com o Art. 6º do Decreto-Lei nº 1.598, de 1977, e a Lei nº 6.404, de 1976. Os ajustes de adição, exclusão ou compensação devem ser realizados com base nos valores reconhecidos e mensurados na moeda nacional, nos termos do Art. 286.

A formação da escrituração contábil para fins de fiscalização será feita por meio da utilização do plano de contas da escrituração comercial, que deve ser elaborado de acordo com as disposições da Lei nº 6.404, de 1976. A escrituração contábil deve ser transmitida ao Sped, que realizará a fiscalização dos lançamentos e verificará se os valores foram reconhecidos e mensurados corretamente na moeda nacional."
"Qual deve ser o tratamento tributário, para fins de determinação do lucro real  e do resultado ajustado, para pagamento baseado em ações? Em que  momento o pagamento baseado em ações poderá ser considerado dedutível?","O valor da remuneração dos serviços prestados por empregados ou similares, efetuada por meio de acordo com pagamento baseado em ações, deve ser adicionado ao lucro líquido para fins de apuração do lucro real e do resultado ajustado no período de apuração em que o custo ou a despesa forem apropriados. A remuneração dos serviços prestados por empregados ou similares, efetuada por meio de acordo com pagamento baseado em ações, será dedutível somente depois do pagamento, quando liquidados em caixa ou outro ativo, ou depois da transferência da propriedade definitiva das ações ou opções de ações, quando liquidados com instrumentos patrimoniais.","  O tratamento tributário para o pagamento baseado em ações depende do tipo de remuneração e do momento em que é efetuado.

Se o pagamento baseado em ações for realizado em caixa ou outro ativo financeiro, o valor será dedutível somente após o pagamento, conforme estabelecido no § 1º do Art. 161.

Se o pagamento baseado em ações for realizado em instrumentos patrimoniais, o valor será dedutível após a transferência da propriedade definitiva das ações ou opções de ações, conforme estabelecido no § 2º do Art. 161.

No entanto, é importante ressaltar que o valor reconhecido no patrimônio líquido nos termos da legislação comercial a ser excluído é o valor que teve como contrapartida contábil a remuneração registrada em custo ou despesa, conforme estabelecido no § 5º do Art. 161.

Portanto, o pagamento baseado em ações poderá ser considerado dedutível no momento em que o valor da remuneração for liquidado em caixa ou outro ativo financeiro, ou após a transferência da propriedade definitiva das ações ou opções de ações, se o valor for liquidado com instrumentos patrimoniais."
Qual o valor que deverá ser considerado para fins de exclusão na determinação  do lucro real e do resultado ajustado?,"O valor a ser excluído será: I - o efetivamente pago, quando a liquidação baseada em ação for efetuada em caixa ou outro ativo financeiro; ou II - o reconhecido no patrimônio líquido nos termos da legislação comercial, quando a liquidação for efetuada em instrumentos patrimoniais.","  O valor que deverá ser considerado para fins de exclusão na determinação do lucro real e do resultado ajustado é o valor reconhecido no patrimônio líquido nos termos da legislação comercial, quando a liquidação for efetuada em instrumentos patrimoniais, ou o efetivamente pago, quando a liquidação baseada em ação for efetuada em caixa ou outro ativo financeiro. (Art. 161, § 2º e § 5º)"
Como devem ser feitos os ajustes na determinação do lucro real e do resultado  ajustado no reconhecimento e na reversão da perda estimada do valor de  ativos?,"A perda estimada deverá ser adicionada na Parte A do e-Lalur e do e-Lacs no período de apuração em que for reconhecida, e registrada na Parte B para ser excluída quando da alienação ou baixa do ativo correspondente, ou na reversão contábil.","  Os ajustes na determinação do lucro real e do resultado ajustado no reconhecimento e na reversão da perda estimada do valor de ativos devem ser feitos de acordo com os dispositivos legais mencionados.

No caso de alienação ou baixa de um ativo que compõe uma unidade geradora de caixa, o valor a ser reconhecido na apuração do lucro real e do resultado ajustado deve ser proporcional à relação entre o valor contábil desse ativo e o total da unidade geradora de caixa à data em que foi realizado o teste de recuperabilidade, como estabelecido no § 1º do Art. 129.

Para efeitos de apuração do ganho ou da perda de capital, as perdas estimadas no valor de ativos deverão ser deduzidas do valor contábil do bem, conforme § 2º do Art. 129.

A perda estimada de que trata o caput deverá ser adicionada na parte A do e-Lalur e do e-Lacs no período de apuração em que for reconhecida, e registrada na parte B para ser excluída conforme disposto no caput ou no § 1º, ou na reversão a que se refere o art. 130, como estabelecido no § 3º do Art. 129.

Portanto, é importante considerar esses dispositivos legais para fazer os ajustes necessários na determinação do lucro real e do resultado ajustado, bem como na reversão da perda estimada do valor de ativos."
Qual o tratamento tributário da reversão contábil da perda estimada no valor  do ativo?,As reversões das perdas por desvalorização de bens que foram objeto de redução ao valor recuperável de ativos não são computadas na apuração do lucro real e do resultado ajustado.,  A reversão contábil da perda estimada no valor do ativo é ignorada na apuração do IRPJ e da CSLL.
